KILIC_EMRE 64.762
MEMBER_IN TRAJKOVSKI_KAREN 47.583
MEMBER_IN SZYMCZAK_TYRONE 25.606
MEMBER_IN WOZNIAK_JENNIE 50.032
MEMBER_IN NIKOLIC_ESTHER 48.005
MEMBER_IN CUNEO_HOPE 73.461
MEMBER_IN KAYA_JESSICA 5.859
MEMBER_IN KOWALSKI_DARREN 19.717
MEMBER_IN KAYA_RENEE 88.040
MEMBER_IN ZUCKERBERG_ARMANDO 63.890
MEMBER_IN INONU_TABITHA 73.224
MEMBER_IN WOJCIECHOWSKI_TABITHA 30.344
MEMBER_IN DEMIREL_PEGGY 82.843
MEMBER_IN SOPRANO_MILTON 94.867
MEMBER_IN ROTH_ARTHUR 48.805
MEMBER_IN LUCCHESE_TRICIA 81.788
MEMBER_IN STANKOVIC_JODY 12.119
MEMBER_IN ROTSHCHILD_ALICIA 85.732
MEMBER_IN STRACCI_DANIELLE 74.519
MEMBER_IN JOVANOVIC_JOSIE 91.311
MEMBER_IN MORGAN_DICK 97.918
MEMBER_IN KILIC_VICTORIA 12.357
MEMBER_IN ADELSON_GILBERT 93.932
MEMBER_IN STANKOVIC_JODI 58.081
MEMBER_IN SZYMANSKI_RUBY 11.977
MEMBER_IN ZIELINSKI_TRAVIS 26.834
MEMBER_IN KOCH_MARTA 96.198
MEMBER_IN WOJCIECHOWSKI_RAMONA 19.889
MEMBER_IN WOJCIK_CRYSTAL 21.345
MEMBER_IN JOVANOVIC_JULIUS 39.326
MEMBER_IN KOCH_ALICIA 44.166
MEMBER_IN MESSI_RUTH 28.398
MEMBER_IN CATLI_MELODY 71.454
MEMBER_IN TATTAGLIA_NIKKI 86.605
MEMBER_IN WOJCIECHOWSKI_CLAYTON 29.830
MEMBER_IN TADIC_JONATHAN 62.259
MEMBER_IN SZYMANSKI_MONICA 0.244
MEMBER_IN MARIC_JOANN 18.322
MEMBER_IN DEMIREL_BERTHA 71.585
MEMBER_IN NIKOLIC_MIRANDA 86.242
MEMBER_IN KARTAL_DENNIS 80.978
MEMBER_IN MOEGREENE_PEARL 8.572
MEMBER_IN ZUCKERBERG_EDITH 20.746
MEMBER_IN CUNEO_TYLER 59.509
MEMBER_IN PENTANGELI_KERIM 23.876
MEMBER_IN KAMINSKI_DICK 74.809
MEMBER_IN JOVANOVIC_JO 39.928
MEMBER_IN KILIC_ROB 44.008
MEMBER_IN BENZEMA_RON 60.983
MEMBER_IN BENZEMA_ROB 88.707
MEMBER_IN BENZEMA_ROD 18.877
MEMBER_IN KWIATKOWSKI_HOWARD 18.457
MEMBER_IN KILIC_RON 71.280
MEMBER_IN WOZNIAK_JAYNE 23.456
MEMBER_IN MESSI_RUSS 3.788
MEMBER_IN FORD_CASSANDRA 37.414
MEMBER_IN CORLEONE_GABRIEL 14.774
MEMBER_IN ERBAKAN_ALAN 27.492
MEMBER_IN KILIC_ROD 32.209
MEMBER_IN JOVANOVIC_RAFAEL 5.008
MEMBER_IN CORLEONE_TRACY 61.667
MEMBER_IN ESCOBAR_TAYLOR 9.948
MEMBER_IN SALAH_PATTY 76.151
MEMBER_IN RIZZI_REBEKAH 17.009
MEMBER_IN JANKOWSKI_BRADLEY 37.410
MEMBER_IN WOZNIAK_WILLIAM 94.753
MEMBER_IN HEISENBERG_CLAUDIA 93.323
MEMBER_IN GAMBINO_ELLEN 27.655
MEMBER_IN JOBS_EILEEN 37.281
MEMBER_IN ROSATO_FELIX 98.873
MEMBER_IN PENTANGELI_BERTHA 28.087
MEMBER_IN NOWAK_BRIAN 70.641
MEMBER_IN SZYMANSKI_ABEL 21.625
MEMBER_IN COLOMBO_GILBERTO 85.317
MEMBER_IN ROSATO_HILDA 6.198
MEMBER_IN ERDOGAN_TIMOTHY 89.822
MEMBER_IN FORD_VANESSA 43.289
MEMBER_IN MARKOVIC_VERONICA 49.823
MEMBER_IN RONALDO_MONICA 98.234
MEMBER_IN LEWANDOWSKI_LORENA 29.224
MEMBER_IN WOZNIAK_JEFFERY 27.007
MEMBER_IN INONU_CLAYTON 82.852
MEMBER_IN WALTON_PHIL 46.618
MEMBER_IN SALAH_PATTI 92.399
MEMBER_IN MESSI_ROLAND 69.238
MEMBER_IN CORLEONE_DENNIS 77.793
MEMBER_IN NEYMAR_CHARLENE 58.685
MEMBER_IN MANE_CODY 37.230
MEMBER_IN CLEMENZA_BRENDAN 3.630
MEMBER_IN LUCCHESE_LILLIAN 3.081
MEMBER_IN SOYLU_ROBIN 23.788
MEMBER_IN WOJCIK_SIDNEY 1.962
MEMBER_IN IVANOVIC_JOE 7.873
MEMBER_IN MARKOVIC_EDITH 10.290
MEMBER_IN MOEGREENE_KATIE 16.968
MEMBER_IN MOEGREENE_VICTOR 47.663
MEMBER_IN SZYMCZAK_JESUS 59.703
MEMBER_IN SALAH_DWAYNE 75.574
MEMBER_IN JOVANOVIC_MAYRA 95.849
MEMBER_IN MBAPPE_KIMBERLY 8.825
MEMBER_IN POYRAZOGLU_LAURA 53.327
MEMBER_IN JANKOWSKI_SANTOS 12.291
MEMBER_IN NEYMAR_DEVIN 5.320
MEMBER_IN BUFFETT_BILL 53.519
MEMBER_IN RONALDO_EDMUND 85.553
MEMBER_IN RIZZI_SYLVIA 12.277
MEMBER_IN PENTANGELI_KEREM 49.152
MEMBER_IN AGUERO_VERNA 18.264
MEMBER_IN POYRAZOGLU_CESAR 91.799
MEMBER_IN ADELSON_PHIL 0.102
MEMBER_IN WHITE_KRISTINA 65.611
MEMBER_IN TRAJKOVSKI_MERLE 37.129
MEMBER_IN ROCKEFELLER_CAROLYN 89.228
MEMBER_IN CORLEONE_SIMON 85.460
MEMBER_IN BONANNO_ELIAS 28.538
MEMBER_IN GUS_IAN 16.424
MEMBER_IN PETROVIC_DEBORA 42.126
MEMBER_IN TRAJKOVSKI_HOLLY 24.089
MEMBER_IN WALTON_HARRIET 98.679
MEMBER_IN CLEMENZA_SYLVIA 38.845
MEMBER_IN OZDEMIR_MARTA 11.716
MEMBER_IN JOBS_ROBERTO 86.655
MEMBER_IN CORLEONE_TRACI 85.627
MEMBER_IN PENTANGELI_JAVIER 48.289
MEMBER_IN KILIC_PATTY 95.982
MEMBER_IN MOEGREENE_DOREEN 12.903
MEMBER_IN MANE_MINDY 63.392
MEMBER_IN GUS_ARMANDO 12.890
MEMBER_IN JESUS_LEROY 80.051
MEMBER_IN JESUS_MARISSA 43.887
MEMBER_IN MOEGREENE_LANCE 26.621
MEMBER_IN GAMBINO_KORAY 9.555
MEMBER_IN KILIC_PATTI 62.022
MEMBER_IN DEMIR_FRANKLIN 1.021
MEMBER_IN MANCINI_DARREN 54.711
MEMBER_IN ZUCKERBERG_JO 47.030
MEMBER_IN KAYA_GLADYS 0.128
MEMBER_IN ROTSHCHILD_SETH 80.468
MEMBER_IN ROTH_SANDI 5.612
MEMBER_IN SALAH_CHRIS 79.188
MEMBER_IN CICCI_SHELIA 7.971
MEMBER_IN ADELSON_TAYLOR 25.876
MEMBER_IN CATLI_SALVATORE 14.853
MEMBER_IN NEYMAR_SETH 72.951
MEMBER_IN KOWALSKI_VIOLA 5.799
MEMBER_IN GUZMAN_PAIGE 33.139
MEMBER_IN MBAPPE_DENNI 28.737
MEMBER_IN KOCH_MARLA 62.712
MEMBER_IN MBAPPE_VELI 86.137
MEMBER_IN RONALDO_CLIFTON 23.600
MEMBER_IN ROTSHCHILD_RICKY 39.829
MEMBER_IN KACZMAREK_FRANKIE 80.860
MEMBER_IN PINKMAN_ANNETTE 2.363
MEMBER_IN MARIC_MIRIAM 6.542
MEMBER_IN LUCCHESE_BONITA 91.979
MEMBER_IN KOCAMAN_WILLARD 90.210
MEMBER_IN STANKOVIC_LOUIS 51.808
MEMBER_IN WOZNIAK_BRET 66.750
MEMBER_IN TATTAGLIA_HANNAH 61.750
MEMBER_IN OZDEMIR_MARIA 33.540
MEMBER_IN TERIM_ELEANOR 39.733
MEMBER_IN OZDEMIR_MARIE 14.319
MEMBER_IN LEWANDOWSKI_MYRTLE 8.575
MEMBER_IN BONANNO_AMBER 59.108
MEMBER_IN RONALDO_CANDY 67.894
MEMBER_IN GOODMAN_MARIO 39.302
MEMBER_IN PEKER_OKAN 38.507
MEMBER_IN MANCINI_DARRYL 64.046
MEMBER_IN OZDEMIR_MARIO 67.556
MEMBER_IN NEYMAR_JAVIER 49.443
MEMBER_IN PINKMAN_YOUNG 33.767
MEMBER_IN ZUCKERBERG_VITOR 35.641
MEMBER_IN STANKOVIC_JOSH 30.920
MEMBER_IN SALAH_SARA 85.809
MEMBER_IN CORLEONE_MAYRA 73.004
MEMBER_IN STRACCI_BETHANY 54.598
MEMBER_IN BEZOS_JIMMY 82.006
MEMBER_IN CATLI_SONIA 12.709
MEMBER_IN KOWALSKI_DARRYL 95.334
MEMBER_IN ADELSON_DENNIS 74.871
MEMBER_IN MARIC_HARRIET 15.805
MEMBER_IN ZASA_YOUNG 91.825
MEMBER_IN ERDOGAN_ELEANOR 56.043
MEMBER_IN SOYLU_LYNETTE 29.029
MEMBER_IN HEISENBERG_MICHELE 47.048
MEMBER_IN SALAH_SAUL 15.199
MEMBER_IN GUS_JAY 80.249
MEMBER_IN GOODMAN_MARLA 98.258
MEMBER_IN JESUS_CHRISTIE 63.054
MEMBER_IN WOJCIECHOWSKI_DAVID 24.265
MEMBER_IN MANE_JESUS 86.247
MEMBER_IN ZIELINSKI_KATRINA 68.490
MEMBER_IN GATES_VITOR 8.398
MEMBER_IN AGUERO_JESSIE 76.150
MEMBER_IN KOWALCZYK_YUNUS 25.569
MEMBER_IN LEWANDOWSKI_ROMAN 56.116
MEMBER_IN ADELSON_KEN 80.301
MEMBER_IN PENTANGELI_ABIGAIL 83.119
MEMBER_IN RIZZI_KENT 57.184
MEMBER_IN SZYMCZAK_JESSE 15.825
MEMBER_IN PEKER_ELMER 58.075
MEMBER_IN KAYA_WENDELL 69.659
MEMBER_IN TADIC_GLEN 63.735
MEMBER_IN NIKOLIC_CATHY 47.133
MEMBER_IN MORGAN_CRYSTAL 16.074
MEMBER_IN SZYMCZAK_ISAAC 53.973
MEMBER_IN CATLI_CARRIE 56.917
MEMBER_IN NOWAK_MELODY 58.895
MEMBER_IN IVANOVIC_IRA 32.321
MEMBER_IN CICCI_SHELLY 14.881
MEMBER_IN BARZINI_MONIQUE 96.472
MEMBER_IN HEISENBERG_TANYA 23.581
MEMBER_IN GUS_JAN 81.446
MEMBER_IN ERBAKAN_ALMA 98.637
MEMBER_IN GOODMAN_JEFFREY 56.422
MEMBER_IN CATLI_ARNOLD 84.043
MEMBER_IN HEISENBERG_ROBIN 74.869
MEMBER_IN WALTON_CLIFTON 86.226
MEMBER_IN GAMBINO_ELMER 73.723
MEMBER_IN PENTANGELI_WESLEY 83.681
MEMBER_IN ZIELINSKI_REBEKAH 34.303
MEMBER_IN WOZNIAK_BRAD 83.793
MEMBER_IN JOVANOVIC_JULIAN 10.241
MEMBER_IN BARZINI_EDITH 84.083
MEMBER_IN MBAPPE_STACY 77.394
MEMBER_IN MBAPPE_TOMMY 95.412
MEMBER_IN CATLI_SHEILA 63.683
MEMBER_IN CORLEONE_AMBER 30.398
MEMBER_IN WOZNIAK_TERI 25.869
MEMBER_IN WOZNIAK_HOLLY 21.700
MEMBER_IN SLIM_IRIS 59.595
MEMBER_IN MANE_ALYSSA 93.344
MEMBER_IN RIZZI_KERI 77.154
MEMBER_IN GAMBINO_TYRONE 90.697
MEMBER_IN GATES_JULIUS 97.932
MEMBER_IN AGUERO_ORLANDO 57.320
MEMBER_IN KOWALSKI_ANGELICA 50.149
MEMBER_IN TATTAGLIA_KELLIE 20.608
MEMBER_IN TATTAGLIA_KERRI 52.832
MEMBER_IN SZYMANSKI_RUTH 23.707
MEMBER_IN GAMBINO_ELEANOR 4.407
MEMBER_IN TRAJKOVSKI_BRET 26.656
MEMBER_IN WALTON_GERALDINE 98.438
MEMBER_IN OZDEMIR_MARLA 10.297
MEMBER_IN CATLI_WANDA 72.818
MEMBER_IN CICCI_KENDRA 57.892
MEMBER_IN CATLI_SONJA 64.333
MEMBER_IN MANCINI_JACK 26.499
MEMBER_IN ZIELINSKI_LUTHER 85.883
MEMBER_IN BUFFETT_RAFAEL 4.505
MEMBER_IN KWIATKOWSKI_JANETTE 15.251
MEMBER_IN ADELSON_KAY 12.076
MEMBER_IN GOODMAN_MARIE 14.197
MEMBER_IN GUZMAN_CASSANDRA 61.392
MEMBER_IN STANKOVIC_PAULA 11.041
MEMBER_IN GOODMAN_MARIA 72.807
MEMBER_IN KOWALCZYK_ANA 51.310
MEMBER_IN KILIC_MARIBEL 8.998
MEMBER_IN SZYMANSKI_RUSS 95.132
MEMBER_IN SZYMANSKI_THERESE 45.913
MEMBER_IN GAMBINO_JOYCE 46.161
MEMBER_IN GOODMAN_ALYSSA 1.876
MEMBER_IN ZIELINSKI_HAROLD 83.045
MEMBER_IN SLIM_CLIFFORD 61.544
MEMBER_IN POYRAZOGLU_CLAYTON 73.052
MEMBER_IN SOYLU_ARTURO 39.512
MEMBER_IN NOWAK_EMILY 59.550
MEMBER_IN TESSIO_KATHLEEN 67.148
MEMBER_IN ADELSON_JANELLE 69.787
MEMBER_IN PINKMAN_FRED 46.597
MEMBER_IN GAMBINO_JOANNA 4.458
MEMBER_IN ZIELINSKI_CHUCK 92.275
MEMBER_IN AGUERO_KIMBERLY 99.225
MEMBER_IN GAMBINO_JOANNE 72.748
MEMBER_IN SZYMANSKI_BRUCE 63.387
MEMBER_IN KOCAMAN_TYLER 67.846
MEMBER_IN MANCINI_CRYSTAL 6.163
MEMBER_IN BENZEMA_SAM 13.610
MEMBER_IN SZYMANSKI_WALLACE 35.310
MEMBER_IN BENZEMA_DENNI 3.965
MEMBER_IN TRAJKOVSKI_TRAVIS 4.573
MEMBER_IN KOWALCZYK_FREDDIE 65.009
MEMBER_IN KAYA_MILTON 34.693
MEMBER_IN BONANNO_SIMON 39.619
MEMBER_IN AGUERO_MATT 98.810
MEMBER_IN MOEGREENE_JANICE 27.935
MEMBER_IN MESSI_RUBY 70.464
MEMBER_IN BENZEMA_BILL 75.292
MEMBER_IN KOWALCZYK_JORGE 32.620
MEMBER_IN SZYMANSKI_LYNNE 66.809
MEMBER_IN KNEZEVIC_DOROTHY 33.174
MEMBER_IN RONALDO_HARRIET 36.168
MEMBER_IN TADIC_TROY 33.637
MEMBER_IN DEMIREL_DELORES 46.598
MEMBER_IN NOWAK_BECKY 78.711
MEMBER_IN ROTH_ANTHONY 24.302
MEMBER_IN GAMBINO_CONNIE 69.661
MEMBER_IN JANKOWSKI_LANA 48.201
MEMBER_IN RIZZI_CHARLIE 26.704
MEMBER_IN WOZNIAK_SABRINA 12.727
MEMBER_IN KILIC_SAM 22.899
MEMBER_IN KAYA_CARA 57.464
MEMBER_IN ROTH_SAMMY 18.126
MEMBER_IN KAMINSKI_MARCO 13.274
MEMBER_IN GAMBINO_TIFFANY 66.850
MEMBER_IN TERIM_LUPE 90.403
MEMBER_IN HEISENBERG_MALCOLM 3.606
MEMBER_IN ZIELINSKI_KRIS 79.434
MEMBER_IN GOODMAN_MARCO 44.437
MEMBER_IN AGUERO_MARC 51.208
MEMBER_IN TRAJKOVSKI_TERI 68.193
MEMBER_IN INONU_MATT 17.050
MEMBER_IN TRAJKOVSKI_JAYNE 26.044
MEMBER_IN TRAJKOVSKI_BRAD 48.712
MEMBER_IN AGUERO_MARK 21.431
MEMBER_IN GOODMAN_EDNA 4.578
MEMBER_IN AGUERO_MARY 67.557
MEMBER_IN YILMAZ_CONNIE 33.557
MEMBER_IN STANKOVIC_SUE 84.551
MEMBER_IN MESSI_KORAY 95.228
MEMBER_IN STRACCI_RICK 14.867
MEMBER_IN NOWAK_ARNOLD 71.419
MEMBER_IN KAYA_CARY 42.234
MEMBER_IN MARIC_DOUGLAS 98.849
MEMBER_IN TATTAGLIA_KEREM 11.880
MEMBER_IN MARIC_ALICIA 42.048
MEMBER_IN GATES_SANDI 56.745
MEMBER_IN ROTSHCHILD_JEFFREY 74.845
MEMBER_IN MANE_KAY 41.639
MEMBER_IN SZYMANSKI_DEBRA 34.571
MEMBER_IN SOPRANO_BEATRIZ 21.439
MEMBER_IN INONU_MARY 52.447
MEMBER_IN KACZMAREK_JEAN 51.982
MEMBER_IN LUCCHESE_CESAR 11.369
MEMBER_IN GATES_SANDY 73.094
MEMBER_IN TRAJKOVSKI_VICTORIA 24.610
MEMBER_IN PINKMAN_BETH 38.389
MEMBER_IN PINKMAN_FRAN 28.823
MEMBER_IN BONANNO_TRACY 15.517
MEMBER_IN STANKOVIC_ALEXANDER 79.413
MEMBER_IN MANCINI_JAKE 61.606
MEMBER_IN WOZNIAK_ROBBIE 25.048
MEMBER_IN ESCOBAR_JOSEPHINE 88.238
MEMBER_IN WOZNIAK_MERLE 66.504
MEMBER_IN WALTON_SANDRA 79.965
MEMBER_IN WOJCIK_DEBBIE 45.201
MEMBER_IN RIZZI_VANESSA 38.531
MEMBER_IN SALAH_ANDY 11.704
MEMBER_IN KAMINSKI_DENISE 48.708
MEMBER_IN STANKOVIC_JONI 41.362
MEMBER_IN TERIM_EVERETT 13.136
MEMBER_IN KOCAMAN_KATHLEEN 44.680
MEMBER_IN ERDOGAN_MARLENE 17.550
MEMBER_IN SALAH_MINNIE 41.703
MEMBER_IN NEYMAR_HARRIET 22.383
MEMBER_IN GUS_IRA 35.231
MEMBER_IN JESUS_JARED 30.197
MEMBER_IN NIKOLIC_CASSANDRA 54.161
MEMBER_IN BENZEMA_SIDNEY 8.251
MEMBER_IN OZDEMIR_MARCO 45.939
MEMBER_IN PINKMAN_JACOB 17.334
MEMBER_IN SZYMCZAK_RICKEY 84.490
MEMBER_IN JESUS_LEAH 78.017
MEMBER_IN AGUERO_ANGEL 77.551
MEMBER_IN ADELSON_CINDY 82.638
MEMBER_IN RIZZI_CHARLES 77.542
MEMBER_IN TESSIO_ELENA 50.622
MEMBER_IN COLOMBO_MURIEL 27.353
MEMBER_IN KWIATKOWSKI_JESSICA 15.406
MEMBER_IN FORD_JULIUS 45.787
MEMBER_IN TESSIO_HOPE 57.108
MEMBER_IN WOJCIECHOWSKI_FAITH 49.835
MEMBER_IN TRAJKOVSKI_HARRIET 19.770
MEMBER_IN YILMAZ_DEAN 28.229
MEMBER_IN STANKOVIC_ABIGAIL 83.664
MEMBER_IN BENZEMA_TOMAS 85.671
MEMBER_IN SOYLU_YIGIT 77.488
MEMBER_IN INONU_MARK 62.175
MEMBER_IN STANKOVIC_EUGENE 83.970
MEMBER_IN SOYLU_BRIAN 18.609
MEMBER_IN KILIC_CHUCK 56.267
MEMBER_IN PINKMAN_BERT 25.849
MEMBER_IN BONANNO_TRACI 71.694
MEMBER_IN INONU_MARC 87.379
MEMBER_IN TATTAGLIA_KERIM 89.533
MEMBER_IN JANKOWSKI_SERGIO 73.115
MEMBER_IN TESSIO_CHERI 33.946
MEMBER_IN ROTH_DELORES 49.953
MEMBER_IN KOWALCZYK_FRANCISCA 9.925
MEMBER_IN AGUERO_BERNARD 38.355
MEMBER_IN ERBAKAN_JOSEPH 60.508
MEMBER_IN SALAH_LOUIS 8.491
MEMBER_IN NOWAK_CARRIE 75.454
MEMBER_IN MESSI_ELLEN 47.120
MEMBER_IN PINKMAN_KEITH 85.739
MEMBER_IN POYRAZOGLU_DELIA 15.814
MEMBER_IN WOJCIK_GENEVA 54.065
MEMBER_IN OZDEMIR_MIRIAM 32.446
MEMBER_IN SZYMCZAK_GAYLE 47.817
MEMBER_IN JOBS_ABIGAIL 91.589
MEMBER_IN HEISENBERG_BRETT 69.647
MEMBER_IN NIKOLIC_REBECCA 56.242
MEMBER_IN ESCOBAR_SANDRA 82.241
MEMBER_IN SOYLU_LAWRENCE 15.487
MEMBER_IN POYRAZOGLU_AARON 9.151
MEMBER_IN PINKMAN_JESUS 15.272
MEMBER_IN NEYMAR_SEAN 27.280
MEMBER_IN GUS_JOE 22.842
MEMBER_IN MBAPPE_TOMAS 49.165
MEMBER_IN KAMINSKI_CATHERINE 47.015
MEMBER_IN ZASA_REGINA 16.499
MEMBER_IN BUFFETT_ERICK 84.779
MEMBER_IN JOVANOVIC_ABEL 42.336
MEMBER_IN TATTAGLIA_CLIFTON 91.006
MEMBER_IN KOWALSKI_ZACHARY 6.355
MEMBER_IN JOBS_STAN 82.213
MEMBER_IN ROTH_EDGAR 33.670
MEMBER_IN MANCINI_RAFAEL 28.285
MEMBER_IN INONU_MICHEAL 98.062
MEMBER_IN YILMAZ_RODNEY 31.457
MEMBER_IN PINKMAN_ISAAC 45.811
MEMBER_IN ZUCKERBERG_CARROLL 37.241
MEMBER_IN INONU_ABRAHAM 91.637
MEMBER_IN KOVACEVIC_TIFFANY 11.833
MEMBER_IN GATES_ANNETTE 75.122
MEMBER_IN POYRAZOGLU_STAN 58.045
MEMBER_IN MORGAN_PATRICK 6.102
MEMBER_IN TERIM_JOSEPHINE 92.164
MEMBER_IN KOCH_ROSEMARIE 93.890
MEMBER_IN JOVANOVIC_ABBY 23.743
MEMBER_IN WOZNIAK_JOANN 65.259
MEMBER_IN COLOMBO_DICK 30.645
MEMBER_IN JOBS_OGUZ 83.233
MEMBER_IN KAYA_TERESA 63.960
MEMBER_IN SZYMANSKI_LYNDA 96.174
MEMBER_IN SLIM_ROSE 34.643
MEMBER_IN ZIELINSKI_CARLTON 51.364
MEMBER_IN ELLISON_JACQUELYN 12.335
MEMBER_IN IVANOVIC_IAN 35.335
MEMBER_IN GENOVESE_STACIE 46.710
MEMBER_IN KOWALCZYK_PHILLIP 84.520
MEMBER_IN WOJCIECHOWSKI_ABRAHAM 17.260
MEMBER_IN MORGAN_PATRICA 56.629
MEMBER_IN GUZMAN_TINA 80.091
MEMBER_IN STOJANOVIC_JAYNE 86.558
MEMBER_IN GOTTI_TRUDY 89.376
MEMBER_IN MESSI_JULIUS 13.107
MEMBER_IN AGUERO_CINDY 1.999
MEMBER_IN NIKOLIC_CANDICE 53.276
MEMBER_IN KOCAMAN_ABIGAIL 48.998
MEMBER_IN KWIATKOWSKI_MELISSA 64.951
MEMBER_IN ZASA_FREDDIE 5.663
MEMBER_IN KOWALSKI_JENNIFER 83.195
MEMBER_IN PETROVIC_LORRAINE 44.782
MEMBER_IN CATLI_ERICK 84.820
MEMBER_IN GAMBINO_TAYLOR 57.817
MEMBER_IN WOJCIECHOWSKI_MICHEAL 81.135
MEMBER_IN GENOVESE_ROBERTO 56.069
MEMBER_IN WHITE_MORGAN 49.572
MEMBER_IN ZIELINSKI_PAULA 8.816
MEMBER_IN TATTAGLIA_MARIAN 96.458
MEMBER_IN KOCH_VALERIE 85.124
MEMBER_IN RIZZI_JACQUELINE 47.824
MEMBER_IN MBAPPE_GRANT 62.516
MEMBER_IN WOZNIAK_KELVIN 2.126
MEMBER_IN DEMIREL_ALEXIS 41.154
MEMBER_IN FORD_FRANKLIN 3.355
MEMBER_IN GOTTI_CHARLES 50.470
MEMBER_IN GENOVESE_STACEY 47.062
MEMBER_IN GOTTI_CHARLIE 79.741
MEMBER_IN ROTH_WILMA 63.868
MEMBER_IN AGUERO_CHRISTIE 85.770
MEMBER_IN JANKOWSKI_LOREN 5.256
MEMBER_IN IVANOVIC_MONIQUE 2.231
MEMBER_IN MARKOVIC_KENT 84.758
MEMBER_IN TATTAGLIA_VERNON 78.111
MEMBER_IN BUFFETT_SONYA 64.212
MEMBER_IN BUFFETT_JEFFREY 96.815
MEMBER_IN ERDOGAN_CASSIE 53.492
MEMBER_IN SOPRANO_ABIGAIL 93.077
MEMBER_IN KILIC_SETH 31.895
MEMBER_IN ERDOGAN_ALYSSA 21.396
MEMBER_IN ZUCKERBERG_RANDOLPH 80.983
MEMBER_IN SOYLU_TRACIE 89.616
MEMBER_IN STANKOVIC_SHARON 75.165
MEMBER_IN NIKOLIC_BOBBI 97.764
MEMBER_IN KARTAL_DENNI 7.127
MEMBER_IN JOVANOVIC_JORGE 70.500
MEMBER_IN SZYMCZAK_ABIGAIL 40.126
MEMBER_IN JANKOWSKI_CHRIS 25.427
MEMBER_IN KAYA_DOUGLAS 32.386
MEMBER_IN ZUCKERBERG_SANDY 94.715
MEMBER_IN HEISENBERG_KATHERINE 87.724
MEMBER_IN WHITE_KENT 38.957
MEMBER_IN CUNEO_BRANDY 89.275
MEMBER_IN PENTANGELI_HOWARD 60.929
MEMBER_IN KOCH_LAURA 21.139
MEMBER_IN ZIELINSKI_KRISTA 26.762
MEMBER_IN YILMAZ_DENNI 74.866
MEMBER_IN NEYMAR_TRICIA 58.104
MEMBER_IN ROTH_CHRISTINE 39.301
MEMBER_IN ROTH_CHRISTINA 94.372
MEMBER_IN ZIELINSKI_KRISTI 33.608
MEMBER_IN TADIC_EILEEN 58.768
MEMBER_IN ZUCKERBERG_SANDI 22.225
MEMBER_IN KWIATKOWSKI_EILEEN 26.855
MEMBER_IN WOZNIAK_KATHY 94.858
MEMBER_IN TESSIO_SHELLEY 43.809
MEMBER_IN KWIATKOWSKI_HARRIET 35.397
MEMBER_IN ZIELINSKI_KRISTY 65.995
MEMBER_IN NIKOLIC_STEFANIE 38.354
MEMBER_IN STOJANOVIC_JANE 58.736
MEMBER_IN WHITE_TYLER 71.771
MEMBER_IN TADIC_CARA 30.990
MEMBER_IN MOEGREENE_EMRE 90.836
MEMBER_IN KOWALCZYK_CHERI 57.068
MEMBER_IN KOVACEVIC_CHRISTOPHER 13.700
MEMBER_IN NIKOLIC_GINGER 27.829
MEMBER_IN FORD_CATHERINE 80.928
MEMBER_IN BARZINI_VITOR 61.799
MEMBER_IN KOCAMAN_DEBBIE 71.319
MEMBER_IN CUNEO_BRANDI 34.493
MEMBER_IN BENZEMA_FRAN 94.448
MEMBER_IN SOPRANO_CODY 10.117
MEMBER_IN BENZEMA_BETH 98.668
MEMBER_IN MARKOVIC_KERI 4.345
MEMBER_IN COLOMBO_YOUNG 66.827
MEMBER_IN STOJANOVIC_JAKE 46.108
MEMBER_IN KOWALCZYK_ELENA 47.201
MEMBER_IN TADIC_CARY 23.527
MEMBER_IN PETROVIC_TRUDY 74.545
MEMBER_IN SZYMANSKI_SIDNEY 75.709
MEMBER_IN KOWALSKI_TERRY 58.697
MEMBER_IN TESSIO_ELIAS 55.177
MEMBER_IN BUFFETT_WANDA 58.835
MEMBER_IN TERIM_JOHNNY 83.307
MEMBER_IN SALAH_GLENN 80.634
MEMBER_IN FORD_RAFAEL 36.811
MEMBER_IN LUCCHESE_CHRISTINE 23.525
MEMBER_IN CORLEONE_ANTHONY 89.297
MEMBER_IN KWIATKOWSKI_GAYLE 30.627
MEMBER_IN ELLISON_DEVIN 15.838
MEMBER_IN RONALDO_MORRIS 29.649
MEMBER_IN LUCCHESE_CHRISTINA 39.091
MEMBER_IN WOZNIAK_SHARON 38.063
MEMBER_IN SZYMANSKI_MORRIS 62.942
MEMBER_IN WOZNIAK_KATIE 1.997
MEMBER_IN TERIM_TIMOTHY 48.491
MEMBER_IN ZUCKERBERG_DOUGLAS 76.434
MEMBER_IN MBAPPE_SANTIAGO 61.672
MEMBER_IN GOTTI_KIRK 79.630
MEMBER_IN CUNEO_NATHAN 94.334
MEMBER_IN RONALDO_SIDNEY 31.067
MEMBER_IN MANCINI_ROSALIE 28.247
MEMBER_IN ROTSHCHILD_MARGUERITE 40.327
MEMBER_IN ZUCKERBERG_STACIE 38.107
MEMBER_IN SZYMCZAK_KELLI 47.336
MEMBER_IN JOVANOVIC_ELENA 46.947
MEMBER_IN PEKER_VICKI 67.563
MEMBER_IN MBAPPE_MIRIAM 74.400
MEMBER_IN STOJANOVIC_MARGUERITE 14.122
MEMBER_IN WHITE_KERI 28.266
MEMBER_IN SZYMCZAK_KELLY 60.675
MEMBER_IN ZASA_ARTURO 25.319
